model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,32,3,128,1,2.8891119956970215,641,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,32,3,128,2,2.6885781288146973,677,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,32,3,128,3,2.684460401535034,634,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,64,3,128,1,2.8139116764068604,679,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,64,3,128,2,2.702697992324829,631,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,64,3,128,3,2.6858460903167725,651,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,128,3,128,1,2.817869186401367,649,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,128,3,128,2,2.6953845024108887,673,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,128,3,128,3,2.7005560398101807,681,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,256,3,128,1,2.707254409790039,617,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,256,3,128,2,2.6869003772735596,652,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,2048,256,3,128,3,2.6857831478118896,634,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,0,3,128,1,2.8185999393463135,653,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,0,3,128,2,2.681617498397827,659,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,0,3,128,3,2.690459966659546,659,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,32,3,128,1,2.8189382553100586,652,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,32,3,128,2,2.6913106441497803,679,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,32,3,128,3,2.6868879795074463,637,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,64,3,128,1,2.899069309234619,663,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,64,3,128,2,2.675708055496216,652,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,64,3,128,3,2.686573028564453,656,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,128,3,128,1,2.889782190322876,665,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,128,3,128,2,2.6903772354125977,693,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,128,3,128,3,2.696702241897583,625,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,256,3,128,1,2.8183510303497314,639,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,256,3,128,2,2.703517436981201,652,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,4,4096,256,3,128,3,2.6957623958587646,631,16268.957,15316.508,600.521,351.928
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,-1,0,3,128,1,2.855222702026367,659,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,-1,0,3,128,2,2.702198028564453,686,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,-1,0,3,128,3,2.6790478229522705,620,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,0,3,128,1,2.6955714225769043,643,16276.878,15316.508,600.521,359.849
HF://mlc-ai/Llama-3-8B-Instruct-q0f16-MLC,vulkan:0,4096,1024,8,2048,0,3,128,2,2.7040061950683594,641,16276.878,15316.508,600.521,359.849
