model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,1,2.620760202407837,699,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,2,2.5799973011016846,611,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,32,3,128,3,2.594675302505493,688,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,64,3,128,1,2.704481840133667,680,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,64,3,128,2,2.594226360321045,602,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,64,3,128,3,2.584224224090576,700,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,128,3,128,1,2.714667797088623,678,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,128,3,128,2,2.5929219722747803,657,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,128,3,128,3,2.5903220176696777,652,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,256,3,128,1,2.6254236698150635,667,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,256,3,128,2,2.574213743209839,659,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,1,4096,256,3,128,3,2.573538064956665,721,14753.564,13824.508,600.521,328.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,-1,0,3,128,1,2.6807069778442383,695,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,-1,0,3,128,2,2.5991134643554688,612,14754.091,13824.508,600.521,329.063
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,2,-1,0,3,128,3,2.576317071914673,639,14754.091,13824.508,600.521,329.063
