model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,2048,128,3,128,1,1.3547070026397705,682,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,2048,128,3,128,2,1.3210844993591309,642,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,2048,128,3,128,3,1.3271827697753906,667,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,2048,256,3,128,1,1.3698406219482422,603,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,2048,256,3,128,2,1.3112685680389404,650,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,2048,256,3,128,3,1.3108253479003906,681,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,0,3,128,1,1.3484599590301514,648,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,0,3,128,2,1.3233642578125,664,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,0,3,128,3,1.3139562606811523,629,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,32,3,128,1,1.3621888160705566,646,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,32,3,128,2,1.311509370803833,607,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,32,3,128,3,1.32755708694458,655,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,64,3,128,1,1.3489444255828857,583,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,64,3,128,2,1.3186891078948975,664,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,64,3,128,3,1.3113715648651123,672,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,128,3,128,1,1.3500356674194336,661,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,128,3,128,2,1.31549072265625,609,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,128,3,128,3,1.3096742630004883,654,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,256,3,128,1,1.3635368347167969,595,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,256,3,128,2,1.3162915706634521,689,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,2,4096,256,3,128,3,1.325178623199463,662,4629.484,3463.425,722.068,443.992
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,-1,0,3,128,1,1.3449950218200684,608,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,-1,0,3,128,2,1.3133165836334229,603,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,-1,0,3,128,3,1.3096683025360107,595,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,0,3,128,1,1.3601183891296387,567,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,0,3,128,2,1.3394439220428467,611,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,0,3,128,3,1.3110530376434326,689,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,32,3,128,1,1.3626608848571777,692,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,32,3,128,2,1.3188164234161377,629,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,32,3,128,3,1.3174247741699219,624,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,64,3,128,1,1.3521506786346436,601,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,64,3,128,2,1.3163847923278809,620,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,64,3,128,3,1.3093714714050293,639,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,128,3,128,1,1.3765530586242676,606,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,128,3,128,2,1.3215832710266113,585,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,128,3,128,3,1.3124721050262451,607,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,256,3,128,1,1.3378372192382812,634,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,256,3,128,2,1.3142616748809814,589,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,2048,256,3,128,3,1.3239171504974365,614,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,0,3,128,1,1.3416082859039307,632,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,0,3,128,2,1.316451072692871,635,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,0,3,128,3,1.311340570449829,619,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,32,3,128,1,1.3516156673431396,686,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,32,3,128,2,1.3317711353302002,643,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,32,3,128,3,1.3088488578796387,590,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,64,3,128,1,1.3597683906555176,551,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,64,3,128,2,1.3226330280303955,639,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,64,3,128,3,1.3235251903533936,607,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,128,3,128,1,1.3508570194244385,639,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,128,3,128,2,1.32271409034729,611,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,128,3,128,3,1.3130695819854736,664,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,256,3,128,1,1.360497236251831,634,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,256,3,128,2,1.314875602722168,650,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,4,4096,256,3,128,3,1.3250417709350586,629,4633.444,3463.425,722.068,447.952
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,-1,0,3,128,1,1.3592886924743652,613,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,-1,0,3,128,2,1.3164753913879395,659,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,-1,0,3,128,3,1.3137240409851074,649,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,0,3,128,1,1.3459126949310303,684,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,0,3,128,2,1.3105754852294922,580,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,0,3,128,3,1.3104825019836426,593,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,32,3,128,1,1.3488986492156982,680,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,32,3,128,2,1.3094382286071777,664,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,32,3,128,3,1.3146231174468994,660,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,64,3,128,1,1.3379862308502197,650,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,64,3,128,2,1.3080940246582031,614,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,64,3,128,3,1.3345353603363037,618,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,128,3,128,1,1.358154535293579,628,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,128,3,128,2,1.3203470706939697,624,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,128,3,128,3,1.3088326454162598,645,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,256,3,128,1,1.3674569129943848,692,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,256,3,128,2,1.3183579444885254,695,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,2048,256,3,128,3,1.3156282901763916,586,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,0,3,128,1,1.345125436782837,591,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,0,3,128,2,1.3098621368408203,656,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,0,3,128,3,1.3024353981018066,639,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,32,3,128,1,1.3654751777648926,613,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,32,3,128,2,1.3153653144836426,664,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,32,3,128,3,1.314112901687622,569,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,64,3,128,1,1.351292610168457,620,4641.365,3463.425,722.068,455.872
HF://mlc-ai/Llama-3-8B-Instruct-q3f16_1-MLC,vulkan:0,4096,1024,8,4096,64,3,128,2,1.3206760883331299,592,4641.365,3463.425,722.068,455.872
