model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,1,4096,128,3,128,3,0.5203807353973389,634,1332.895,736.82,258.068,338.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,1,4096,256,3,128,1,0.69818115234375,661,1332.895,736.82,258.068,338.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,1,4096,256,3,128,2,0.5319535732269287,663,1332.895,736.82,258.068,338.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,1,4096,256,3,128,3,0.528254508972168,636,1332.895,736.82,258.068,338.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,-1,0,3,128,1,0.7925670146942139,683,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,-1,0,3,128,2,0.5291991233825684,650,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,-1,0,3,128,3,0.5333809852600098,623,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,0,3,128,1,0.6608536243438721,655,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,0,3,128,2,0.5201468467712402,647,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,0,3,128,3,0.5244901180267334,683,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,32,3,128,1,0.7423346042633057,646,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,32,3,128,2,0.5402119159698486,694,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,32,3,128,3,0.5398762226104736,654,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,64,3,128,1,0.7796630859375,649,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,64,3,128,2,0.5430078506469727,691,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,64,3,128,3,0.5254075527191162,646,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,128,3,128,1,0.7842197418212891,674,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,128,3,128,2,0.5361807346343994,562,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,128,3,128,3,0.5580692291259766,638,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,256,3,128,1,0.6497256755828857,650,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,256,3,128,2,0.5409247875213623,674,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,2048,256,3,128,3,0.5403256416320801,691,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,0,3,128,1,0.7339348793029785,642,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,0,3,128,2,0.5272510051727295,685,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,0,3,128,3,0.5342836380004883,664,1334.872,736.82,258.068,339.984
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,2,4096,32,3,128,1,0.7931530475616455,670,1334.872,736.82,258.068,339.984
